word,label
aṣaralóoge,POSITIVE
àtàtàa,POSITIVE
fiya je,NEGATIVE
enu wa rofu,NEGATIVE
afenifere,POSITIVE
mole,NEGATIVE
iwosan,POSITIVE
pamó,NEGATIVE
mura sise,POSITIVE
èrè,POSITIVE
oníwà tútù,POSITIVE
ìkúnlẹ̀ ẹsẹ̀ méjèèjì,POSITIVE
ó ṣèèwọ̀,POSITIVE
àláfíà,POSITIVE
àdánwò,NEGATIVE
ṣọ́,POSITIVE
òfo,NEGATIVE
kòbákùngbẹ́,NEGATIVE
mú ayé nira,NEGATIVE
ààbà,NEGATIVE
sika,NEGATIVE
ìlònílòkulò,NEGATIVE
wíbẹ̀jẹ́bẹ̀,POSITIVE
àpọ́nlé,POSITIVE
pá,NEGATIVE
ẹjọ́,NEGATIVE
sínwín,NEGATIVE
àjálù,NEGATIVE
fìmọ̀ ṣọ̀kan,POSITIVE
ẹlẹgan,NEGATIVE
rerin,POSITIVE
féràn,POSITIVE
sọ̀ ilé nù,NEGATIVE
ko dara,NEGATIVE
ógun,NEGATIVE
òkè la,POSITIVE
àjọ̀dún,POSITIVE
orekelewa,POSITIVE
oponu,NEGATIVE
yáhrọ́bì,POSITIVE
mọ̀jà mọ̀sá,POSITIVE
gbáni,NEGATIVE
òdòdó,POSITIVE
àìtọ́,NEGATIVE
yàn,POSITIVE
figbe ta,NEGATIVE
gbese,NEGATIVE
afárá oyin,POSITIVE
èye,POSITIVE
gọ̀,NEGATIVE
ọmọkúoótùoòjíire,POSITIVE
oosa oke,POSITIVE
be,NEGATIVE
pasiparo,NEGATIVE
ìyèdún,POSITIVE
ṣọlá,POSITIVE
ọlà,POSITIVE
isinru,NEGATIVE
a gbe e,POSITIVE
fimú dánrin,NEGATIVE
ànfààní,POSITIVE
loru apadiawon,NEGATIVE
àgbọ́njù,NEGATIVE
aseooo,POSITIVE
sota,NEGATIVE
okòwò,POSITIVE
gbon,POSITIVE
pípọ́n,NEGATIVE
òdo,NEGATIVE
ijanba,NEGATIVE
kòfẹ́kògbà,NEGATIVE
oríowó,POSITIVE
kìí póṣù,NEGATIVE
bekunbekun,NEGATIVE
tẹ́rí gbaṣọ,NEGATIVE
bìlísì,NEGATIVE
ìjàmbá,NEGATIVE
ẹlẹ́yàmẹ̀yà,NEGATIVE
sáàgì,NEGATIVE
oríahọ́n,NEGATIVE
lojo ibi,POSITIVE
rògò,NEGATIVE
ona mi la,POSITIVE
titun,POSITIVE
idekun,POSITIVE
ajogun,NEGATIVE
wari,POSITIVE
fe ran,POSITIVE
àkóbá,NEGATIVE
kálà,POSITIVE
ire ẹ̀rìmọ̀,POSITIVE
farigawon,POSITIVE
aìmò,NEGATIVE
abuku,NEGATIVE
afojuaditi,NEGATIVE
igboran,POSITIVE
gbayi,POSITIVE
korona,NEGATIVE
isinmi,POSITIVE
ìrànlọ́wọ́,POSITIVE
ẹ̀bun,POSITIVE
lágbára,POSITIVE
aláìṣẹ̀,POSITIVE
aori batise,POSITIVE
lowon,NEGATIVE
akobani,NEGATIVE
ìyọnu,NEGATIVE
ife ẹ̀yẹ,POSITIVE
ìbànújẹ́,NEGATIVE
olùdarí,POSITIVE
ọ̀mùtí,NEGATIVE
o jire,POSITIVE
larewa,POSITIVE
ọ̀nà á ṣí,POSITIVE
ijoye,POSITIVE
idasile,POSITIVE
iponju,NEGATIVE
iṣẹ́ òòjọ́ọ,POSITIVE
ẹ̀mí bọ́,NEGATIVE
osupa,POSITIVE
ojú tì mí,NEGATIVE
ìrànlọ́wọ́ọ,POSITIVE
o da be,POSITIVE
dàárúdàpápọ̀,NEGATIVE
ńfura,NEGATIVE
ọta,NEGATIVE
alákọra,NEGATIVE
gíga,POSITIVE
rẹrù,POSITIVE
ọmọèṣù,NEGATIVE
aabo,POSITIVE
imo sokan,POSITIVE
bayé jẹ́,NEGATIVE
èrín,POSITIVE
gbóríyìn,POSITIVE
wọ̀nbílíkíwọ̀bìà,NEGATIVE
idaji owo osu,POSITIVE
mọ̀nràìnmọrain,POSITIVE
ebele,POSITIVE
afeyin pẹran,NEGATIVE
fimú wan dánrin,NEGATIVE
páálíi,NEGATIVE
nfìyìn,POSITIVE
roju,POSITIVE
gbókègbodò,NEGATIVE
jayé,POSITIVE
sànmọ̀rí,POSITIVE
iwuye,POSITIVE
lọ́gbọ́n,POSITIVE
gbọ́nmi si omi ò tòó,NEGATIVE
lédè,POSITIVE
abọ̀òṣà,NEGATIVE
ifipa bani lo,NEGATIVE
àtẹ̀yún,POSITIVE
idera,POSITIVE
ba ti jonathan je,NEGATIVE
àìsàn,NEGATIVE
itusilé,POSITIVE
ọpẹ́,POSITIVE
gun orí ẹni,NEGATIVE
adẹ́tẹ̀,NEGATIVE
ìṣèlú,NEGATIVE
dowo,POSITIVE
emon,NEGATIVE
labukun,NEGATIVE
onijibiti,NEGATIVE
oremi,POSITIVE
alakikanju,POSITIVE
wọ́,NEGATIVE
gaafara,POSITIVE
laṣẹ,POSITIVE
ṣiṣẹ́,NEGATIVE
itelorun,POSITIVE
ọlọrun,POSITIVE
ọ̀rẹ,POSITIVE
aṣiwèrè,NEGATIVE
olódodo,POSITIVE
ami ayo,POSITIVE
àránsí,NEGATIVE
okoẹrú,NEGATIVE
ẹ̀mí àwọn ọ̀dọ́ légbodò,NEGATIVE
omuti,NEGATIVE
inu mi n dun,POSITIVE
jègbádùn,POSITIVE
furò,NEGATIVE
sọ ọ́ nù,NEGATIVE
àtunṣe,POSITIVE
oga lara mi,NEGATIVE
olorun,POSITIVE
tẹ̀gàn,NEGATIVE
eshe,POSITIVE
eruku,NEGATIVE
waduwadu,NEGATIVE
sìṣe,NEGATIVE
gbọ́kú,NEGATIVE
asoromaye,POSITIVE
bi won,NEGATIVE
allah,POSITIVE
sọ òkò,NEGATIVE
sọ́mọ́,POSITIVE
ejówò,POSITIVE
dà á nù,NEGATIVE
ile,POSITIVE
jó,POSITIVE
jatijati,NEGATIVE
ẹ̀ṣọ́,POSITIVE
fi imú dánrin,NEGATIVE
ẹ̀rùjẹ̀jẹ̀,NEGATIVE
kumo,NEGATIVE
reyin,NEGATIVE
àwín,NEGATIVE
ewuro,NEGATIVE
waala,NEGATIVE
dun,POSITIVE
olùtùnú,POSITIVE
igbala,POSITIVE
ọkàn wa a balẹ̀,POSITIVE
npa,NEGATIVE
àkérékeàkééke,NEGATIVE
agba lowo meeri,NEGATIVE
ir,POSITIVE
dágbá,POSITIVE
iwuri,POSITIVE
lẹ́kún,NEGATIVE
rẹ́rẹ́ run,NEGATIVE
ojukokoro,NEGATIVE
ṣálàáfíà,POSITIVE
dagagia,POSITIVE
sé e lésé,NEGATIVE
iso,POSITIVE
àìnísùúrù,NEGATIVE
ọmọ òrukàn,NEGATIVE
werey,NEGATIVE
ìlera tó péye,POSITIVE
jẹ,POSITIVE
ayé doríkodò,NEGATIVE
iseeda,POSITIVE
gé orí,NEGATIVE
ewo,NEGATIVE
pele pele,POSITIVE
kere,POSITIVE
àrùn,NEGATIVE
láádá,POSITIVE
ìgbafẹ́,POSITIVE
ra mi pada,POSITIVE
baa tisheee,POSITIVE
ijo,POSITIVE
dáràn,NEGATIVE
ìgbéyàwó,POSITIVE
fàájì,POSITIVE
pa á,NEGATIVE
yìnbọn,NEGATIVE
alákọrí,NEGATIVE
jiree,POSITIVE
ìrònú,NEGATIVE
kìlọ̀,NEGATIVE
di ẹni ilẹ̀,POSITIVE
ọdẹ,NEGATIVE
ẹ̀dùn,NEGATIVE
jíre,POSITIVE
bòoji,NEGATIVE
oní yẹ̀yẹ́,NEGATIVE
ojúlówó,POSITIVE
dènà,NEGATIVE
wà wa dúdú,NEGATIVE
amúnisìn,NEGATIVE
òkú àkúfà,NEGATIVE
sere,POSITIVE
òkú,NEGATIVE
ayo,POSITIVE
ri baa tisheee,POSITIVE
todara,POSITIVE
idupe,POSITIVE
dojúrú,NEGATIVE
alakowe,POSITIVE
pàbo,NEGATIVE
iyè àìnípẹ̀kun,POSITIVE
ayi lojuti,NEGATIVE
jigi jigi,POSITIVE
ipo,POSITIVE
ina,POSITIVE
fọlọ́run,POSITIVE
tako,NEGATIVE
pòfo,NEGATIVE
gbe ala,POSITIVE
súnkẹrẹ fakẹrẹ,NEGATIVE
ibanuje,NEGATIVE
olola,POSITIVE
òfin,POSITIVE
ẹ̀yìn,NEGATIVE
ọlọ́sà,NEGATIVE
ẹẹ̀jíire,POSITIVE
jùàjùà,NEGATIVE
àkàrà,POSITIVE
sówó,POSITIVE
laburú,NEGATIVE
ribi,NEGATIVE
oselu,POSITIVE
gbè lẹ́yìn,POSITIVE
ilẹ̀ dídà,NEGATIVE
àkòyàibi,POSITIVE
fáàrí,POSITIVE
iwunilori,POSITIVE
gógó,NEGATIVE
awoku were,NEGATIVE
súnkẹrẹ,NEGATIVE
ibowo,POSITIVE
ode,NEGATIVE
parẹ́,NEGATIVE
pa ona wa mo,POSITIVE
òṣùba,POSITIVE
ráburú,NEGATIVE
ológojùlọ,POSITIVE
adagunodo,NEGATIVE
mìlíkì,POSITIVE
aigbon,NEGATIVE
ojutu,POSITIVE
ko ni da fun,NEGATIVE
fọ́daràn,NEGATIVE
ìhámọ́,NEGATIVE
ebakeeba,NEGATIVE
rẹ́rẹ́ á run,NEGATIVE
láì dáa,NEGATIVE
adárúgúdù,NEGATIVE
asinwin,NEGATIVE
lonínúure,POSITIVE
badun,POSITIVE
dalẹ̀,NEGATIVE
tipa ba enikeji e lopo,NEGATIVE
àṣẹ́,POSITIVE
da gbangba rú,NEGATIVE
ẹ gbẹ́nu sọ́hùn,NEGATIVE
tọ́jú,POSITIVE
àwòmọ́jú,POSITIVE
wuni lorii,POSITIVE
ológundúdú,NEGATIVE
àjínigbé,NEGATIVE
sowopo,POSITIVE
a kú ọdún,POSITIVE
adore,POSITIVE
ènìyàn pàtàkì,POSITIVE
àtire,POSITIVE
ise ribiribi,POSITIVE
ijó,POSITIVE
ògúngúnnìsọ̀,POSITIVE
alai ni,NEGATIVE
ọ̀làjú,POSITIVE
láànfààní,POSITIVE
igbiyanju,POSITIVE
lágbọ̀nọ́n,NEGATIVE
gbegba,POSITIVE
fura,NEGATIVE
ìtẹ̀síwájú,POSITIVE
agbako,NEGATIVE
ọ̀jẹ̀lu,NEGATIVE
àṣèyíṣàmọ́dún,POSITIVE
ṣìnà,NEGATIVE
pète,NEGATIVE
àṣèyí,POSITIVE
sókùnkùn,NEGATIVE
àádùn,POSITIVE
aiku,POSITIVE
soogun,NEGATIVE
májèlé,NEGATIVE
ìmọ̀nràn,POSITIVE
konge,POSITIVE
láìdunnú,NEGATIVE
àṣarò,POSITIVE
dire,POSITIVE
ileri,POSITIVE
dūpè,POSITIVE
ìlú yii ti da orì ko do kò,NEGATIVE
di ahoro,NEGATIVE
odun a yabo,POSITIVE
fi na sori orule sun,NEGATIVE
di ẹni gíga,POSITIVE
aase,POSITIVE
oogun oloro,NEGATIVE
tewon,NEGATIVE
ọ̀daràn,NEGATIVE
gbe wa,POSITIVE
iṣoroidaamuapata,NEGATIVE
oni jibiti,NEGATIVE
ìsàlẹ̀ àpò,NEGATIVE
diwin,NEGATIVE
mẹ́mìí kan lọ,NEGATIVE
alaja,POSITIVE
ìṣúra,POSITIVE
jegudu jera,NEGATIVE
ìyansẹ́lódì,NEGATIVE
ìka,NEGATIVE
kòókòó jàńjàń,NEGATIVE
lárungún,NEGATIVE
ai fagba,NEGATIVE
ayọ,POSITIVE
gbigbe,NEGATIVE
rire,POSITIVE
yọ̀,POSITIVE
òbu ẹyin,NEGATIVE
tun fee ji awon omoleewe gbe,NEGATIVE
idaamu,NEGATIVE
tabua,POSITIVE
ran,POSITIVE
àìmọ̀,NEGATIVE
omuoluabi,POSITIVE
iṣẹ́ọwọ́,POSITIVE
dọ̀lẹ,NEGATIVE
gbàjẹ,NEGATIVE
àmọ̀ràn,POSITIVE
ngbiná,NEGATIVE
patewo,POSITIVE
jẹ gbì,NEGATIVE
baje,NEGATIVE
àpamọ́wọ́ owó,POSITIVE
oore,POSITIVE
ajire,POSITIVE
fi owo osi ju we ile,NEGATIVE
àìnípẹ̀kun,POSITIVE
ọlọ́runallah,POSITIVE
kébi,NEGATIVE
ògùnòògùn,NEGATIVE
bu,NEGATIVE
ìwa òdáran,NEGATIVE
fowó,POSITIVE
odumare,POSITIVE
ìwà ìbàjẹ́,NEGATIVE
gbole,NEGATIVE
jẹ̀bi,NEGATIVE
na,NEGATIVE
ojoibi,POSITIVE
kọ,NEGATIVE
daadaa,POSITIVE
àisàn,NEGATIVE
ídòtí,NEGATIVE
àìnàró,NEGATIVE
àbùṣe ti bùṣe,POSITIVE
ìpapòdà,NEGATIVE
jíwa sayé,POSITIVE
omùgọ̀,NEGATIVE
àbíjù,NEGATIVE
ègún,NEGATIVE
òbu,NEGATIVE
òótó,POSITIVE
ọmọ tí ò mọwọ́ mẹsẹ̀,NEGATIVE
yánpọnyánrin,NEGATIVE
janduku,NEGATIVE
lọ́kẹ̀ẹ́ ẹ̀kún,POSITIVE
okan yin a bale,POSITIVE
jòwó,POSITIVE
eléwà,POSITIVE
ẹ̀tọ́ọ,POSITIVE
ko o sile,NEGATIVE
ìṣoro,NEGATIVE
ìṣèṣe,POSITIVE
ta ní jẹ́,NEGATIVE
ara ò rẹdìẹ̀,NEGATIVE
wúni lórí,POSITIVE
dupegbogbo,POSITIVE
lokunkundun,POSITIVE
lalubami,NEGATIVE
lòògùn,POSITIVE
jìbìtì,NEGATIVE
jẹ wa run,NEGATIVE
sanu,POSITIVE
òlá,POSITIVE
kẹ́mí bọ́,NEGATIVE
àjọdún,POSITIVE
dojú rú,NEGATIVE
rúgúdù,NEGATIVE
foluwa,POSITIVE
ṣú,NEGATIVE
gbádùn,POSITIVE
éèwọ̀,NEGATIVE
àìkù,POSITIVE
igbaju,NEGATIVE
àrún,NEGATIVE
wáwó,POSITIVE
àwìn,NEGATIVE
lárinrin,POSITIVE
fara ni,NEGATIVE
jáwé olúborí,POSITIVE
díẹ̀ káòtó,NEGATIVE
dupe,POSITIVE
mimo,POSITIVE
ẹ̀fọn,NEGATIVE
kọ etí ikún,NEGATIVE
ba yoruba loruko je,NEGATIVE
oníjẹkújẹ,NEGATIVE
eleya,NEGATIVE
jafara,NEGATIVE
gíga gíga,POSITIVE
dàrú,NEGATIVE
ìbúkún,POSITIVE
ogun oloro,NEGATIVE
ìpalára,NEGATIVE
oríajé,POSITIVE
moferan,POSITIVE
ọrọ̀ ajé,POSITIVE
ìtúrà,POSITIVE
omiyale,NEGATIVE
tojú sú mi,NEGATIVE
akínkanjú,POSITIVE
inu mi tie dun,POSITIVE
iná ń jó,NEGATIVE
alápáńlá,POSITIVE
ṣe ara rẹ̀,NEGATIVE
ọmọ,POSITIVE
krísítì,POSITIVE
erun,NEGATIVE
koriko,NEGATIVE
òógùn,NEGATIVE
nkan èye,POSITIVE
ìbùkúnun,POSITIVE
àlàáfíàa,POSITIVE
lèèmọ̀,NEGATIVE
subu danu,NEGATIVE
rogo,NEGATIVE
onieledumare,POSITIVE
ó dára bẹ́ẹ̀,POSITIVE
ayanmo,POSITIVE
ofin,NEGATIVE
ope,POSITIVE
wulò,POSITIVE
purọ́,NEGATIVE
gbọ́ àdúrà,POSITIVE
ọ̀tẹ̀,NEGATIVE
sùnre,POSITIVE
agbátẹrùu,NEGATIVE
ogoiyin,POSITIVE
elédùmárè,POSITIVE
adùnúnbárìn,POSITIVE
ààrùn jẹjẹrẹ,NEGATIVE
ko rorun,NEGATIVE
orisun,POSITIVE
ja irawo,NEGATIVE
ebu,NEGATIVE
pami lerin,POSITIVE
àṣìgbọ́,NEGATIVE
alantako,NEGATIVE
àsìrà ojà,NEGATIVE
dandanǹdan,POSITIVE
akin,POSITIVE
lásinmi,NEGATIVE
lómìnira,POSITIVE
gbàgbàkugbà,NEGATIVE
asè,POSITIVE
ipa,POSITIVE
ọpẹ,POSITIVE
wọ̀rọ̀kọ̀,POSITIVE
díjà,NEGATIVE
ọlásùnlọ́lá,POSITIVE
ìṣẹ́gun,POSITIVE
dájú,NEGATIVE
àléefà,POSITIVE
sẹ́bi,NEGATIVE
iléẹjọ́,NEGATIVE
àlàáfíà,POSITIVE
nitanna ipado,POSITIVE
warunkio,NEGATIVE
fowó wónú,POSITIVE
te,NEGATIVE
ṣokó làǹtìlanti,NEGATIVE
aṣèyíówùú,POSITIVE
tèmídire,POSITIVE
ifehon,NEGATIVE
nígbèkùn,NEGATIVE
oreọ̀fẹ́,POSITIVE
àgùntàn,NEGATIVE
ẹ̀rin,POSITIVE
inú wa ma dùn,POSITIVE
pinnu,POSITIVE
àjọṣe,POSITIVE
ọlọjẹ,NEGATIVE
ọfẹ,POSITIVE
áá ṣẹ,POSITIVE
fara pa,NEGATIVE
tàṣútàṣú,NEGATIVE
dorire,POSITIVE
rọ àdàbà lọ́rùn,POSITIVE
nikú,NEGATIVE
da bini rú,NEGATIVE
sọ ilé nù,NEGATIVE
lólè,NEGATIVE
rẹ́yìn,NEGATIVE
ṣàdúrà,POSITIVE
wombia,NEGATIVE
àjólọsíwájú,POSITIVE
rimu,POSITIVE
oṣó,NEGATIVE
arẹwà,POSITIVE
àṣẹ̀,POSITIVE
ko ma ragba fun,NEGATIVE
pe ààrẹ lẹ́jọ́,POSITIVE
adúpẹ́,POSITIVE
iberu,NEGATIVE
de,POSITIVE
abukun,NEGATIVE
agọ̀,NEGATIVE
ìdọ̀bálẹ̀,POSITIVE
jíire,POSITIVE
ìbàjẹ́,NEGATIVE
amìn,POSITIVE
tẹ́ńbẹ́lú,NEGATIVE
tẹlẹ jẹjẹ,POSITIVE
sùnmẹ̀sùnmẹ̀,NEGATIVE
kan,NEGATIVE
alasasi,NEGATIVE
imuse,POSITIVE
ọmọ àlè,NEGATIVE
àkòyàib,POSITIVE
ṣọgbọ́n,POSITIVE
ainiṣẹ,NEGATIVE
ìgboyà,POSITIVE
imole,POSITIVE
ọlọ́nàọlà,POSITIVE
pataki,POSITIVE
súni,NEGATIVE
shay,POSITIVE
ríborìbo,NEGATIVE
asán,NEGATIVE
òjèlú,NEGATIVE
adi gun jale,NEGATIVE
fowo osi juwe,NEGATIVE
dorirereori,POSITIVE
ewon,NEGATIVE
fọwọ́ rọrí,NEGATIVE
ṣílé,POSITIVE
ṣàmọ́dún,POSITIVE
wíbẹ̀ jẹ́bẹ̀,POSITIVE
da nu,NEGATIVE
gbá orókè,POSITIVE
yẹ̀ra yín,NEGATIVE
ẹ seun,POSITIVE
dúdúriri,POSITIVE
talo yan naijiriya je,NEGATIVE
ajíbájé,POSITIVE
iwa aibikita,NEGATIVE
ẹ̀wọ̀n,NEGATIVE
bukun,POSITIVE
sewon,NEGATIVE
fajuro,NEGATIVE
gbá wa létí,NEGATIVE
lóore,POSITIVE
rẹpẹtẹ,POSITIVE
ibu,NEGATIVE
ńsunkún,NEGATIVE
àṣọdúnmọ́dún,POSITIVE
inú ó bólóko,NEGATIVE
níkú,NEGATIVE
dán gbinrin,POSITIVE
gidi,POSITIVE
orí ire o,POSITIVE
birimùbirimù,NEGATIVE
layọ̀,POSITIVE
asínwí,NEGATIVE
ọ̀pọ̀tọ́,POSITIVE
mojúbà,POSITIVE
bàjẹ́,NEGATIVE
yegi fun,NEGATIVE
igbeyawo apapapandodo,NEGATIVE
npa arawọn,NEGATIVE
ègbé,NEGATIVE
ewu,NEGATIVE
tèminitìẹkọ́,NEGATIVE
yago,NEGATIVE
ge oko,NEGATIVE
japin,NEGATIVE
eégbọ́n,NEGATIVE
ìwà oníwà,NEGATIVE
ìrèké,POSITIVE
iranlowo,POSITIVE
déédéé,POSITIVE
kọ́dún,POSITIVE
olórùn,POSITIVE
logba ewon,NEGATIVE
ṣẹlẹ́yà,NEGATIVE
afago kẹyin aparo,NEGATIVE
pírí lolongo ńj,POSITIVE
eṣin,NEGATIVE
òdùn,POSITIVE
àṣìpa,NEGATIVE
alaabo,POSITIVE
mo,POSITIVE
ṣeun,POSITIVE
danu sigbo,NEGATIVE
eegun,NEGATIVE
imọ̀ tarà ẹ́ní,NEGATIVE
awẹdẹ,POSITIVE
asínwín,NEGATIVE
jagunlabí,POSITIVE
alatenuju,NEGATIVE
ólódùmarè,POSITIVE
alai nironu,NEGATIVE
kíṣòro,NEGATIVE
oye amo ori,POSITIVE
àigbón,NEGATIVE
ńbínú,NEGATIVE
adúpé,POSITIVE
edùmarè,POSITIVE
da muso,POSITIVE
àìkú baálẹ̀ ọ̀rọ̀,POSITIVE
gbowo,POSITIVE
rekorja ewe,POSITIVE
ayérayé,POSITIVE
abunkun,NEGATIVE
wu,NEGATIVE
olóòtọ́,POSITIVE
yanjú,POSITIVE
ṣàna,POSITIVE
jeun,POSITIVE
iya,NEGATIVE
yari,NEGATIVE
o ṣé,POSITIVE
röbörebe,NEGATIVE
alatakiti,NEGATIVE
ṣìkàṣìkà,NEGATIVE
alájẹìwẹ̀hìn,NEGATIVE
katikati,NEGATIVE
ese aro,NEGATIVE
oŕirè,POSITIVE
ekun,POSITIVE
ṣáṣamùrá,POSITIVE
ẹ̀sùn,NEGATIVE
wáhídù,POSITIVE
jẹ wá run,NEGATIVE
ire ẹ̀rìmọ̀ẹ̀rìmọ̀,POSITIVE
táyọ̀,POSITIVE
ku die kaa to,NEGATIVE
ìdáwọ́lé,POSITIVE
ẹlẹ́bọ,NEGATIVE
ìsọnu,NEGATIVE
ogun ẹjọ́,NEGATIVE
àmínàṣẹ,POSITIVE
gö,NEGATIVE
gbàjọba,NEGATIVE
oyinbo,POSITIVE
ayajo,POSITIVE
yèrèpè,NEGATIVE
ṣiṣẹ́ dànù,NEGATIVE
weyrey,NEGATIVE
ẹ̀jẹ̀,NEGATIVE
iyán,NEGATIVE
gbowó,POSITIVE
jegudujerani,NEGATIVE
agbejoro,NEGATIVE
orofe,POSITIVE
àǹfààní,POSITIVE
amojuba,POSITIVE
ṣàìtọ̀míwá,POSITIVE
oninakuna,NEGATIVE
para wọn,NEGATIVE
àrun,NEGATIVE
ifarada,POSITIVE
mawobe,POSITIVE
iwa palapala,NEGATIVE
díbọ́n,NEGATIVE
jefun,NEGATIVE
ìmọ́,POSITIVE
ìfẹ,POSITIVE
iwa ika,NEGATIVE
kan saara,POSITIVE
sinsin,NEGATIVE
jí owó,NEGATIVE
gbegba oroke,POSITIVE
àìmalà,POSITIVE
àṣírí ń tú bọ̀,NEGATIVE
ijekuje,NEGATIVE
gbeke le,POSITIVE
kopokope,POSITIVE
gbígbóná,NEGATIVE
fọ́ omi dànù,POSITIVE
nile ejo,NEGATIVE
pándukú,NEGATIVE
owo,POSITIVE
damuuu,NEGATIVE
tanná,POSITIVE
atunse,POSITIVE
tanrawa,NEGATIVE
aibikita,NEGATIVE
ajíire,POSITIVE
iba je,NEGATIVE
iwosan ofe,POSITIVE
ògborìgí,POSITIVE
lafurasi,NEGATIVE
òyígíyigì,POSITIVE
idahun,POSITIVE
gbà mí tì,NEGATIVE
àrìnà ko re,POSITIVE
rògbòdìyan,NEGATIVE
sofo,NEGATIVE
gbemi leke,POSITIVE
mula,POSITIVE
maàrímàsọ,NEGATIVE
aláìní,NEGATIVE
ẹ se,POSITIVE
tàn,NEGATIVE
jàndùkú,NEGATIVE
ata jere,POSITIVE
mìgboro,POSITIVE
mo dupe,POSITIVE
ère,POSITIVE
òmìnirahappy,POSITIVE
ojumore,POSITIVE
oníwà ìbàjẹ́,NEGATIVE
kòkòrò,NEGATIVE
bímọ,POSITIVE
ọ̀bẹ́lẹ́kún sunkún,NEGATIVE
ise,NEGATIVE
afowo fa,NEGATIVE
bugbeta,NEGATIVE
ré sí,POSITIVE
dán,POSITIVE
be iya re,NEGATIVE
sun ẹ̀jẹ̀,NEGATIVE
ọmọ ìyá mi,POSITIVE
temi bami ‍️,NEGATIVE
ẹ̀bùn,POSITIVE
olohun,POSITIVE
gbọ́kilọ,POSITIVE
owu,NEGATIVE
dànìdànì,NEGATIVE
ìṣubú,NEGATIVE
igbese,NEGATIVE
laakaye,POSITIVE
ògó,POSITIVE
góòlù,POSITIVE
asháwó,NEGATIVE
ifẹ,POSITIVE
ẹjọ́ọ,POSITIVE
anfanni,POSITIVE
ìranù,NEGATIVE
ẹ̀tọ́ ọmọnìyàn,POSITIVE
moni loju,NEGATIVE
jona guguru,NEGATIVE
elesinmesin,NEGATIVE
oludari,POSITIVE
olóhun,POSITIVE
anikun,POSITIVE
fariga,NEGATIVE
ga ju,NEGATIVE
aláìmọ̀nkan,NEGATIVE
sheke sheke,NEGATIVE
láàyè,POSITIVE
ba adebola je,NEGATIVE
oye a mori ooo oo,POSITIVE
o̩po̩lo̩,NEGATIVE
polongo,POSITIVE
ṣolá,POSITIVE
jà,NEGATIVE
ẹ̀tọ,POSITIVE
bámúbámú ni mo yó,NEGATIVE
rọ kábíèsí lóyè,NEGATIVE
fìyìn,POSITIVE
ofifo,NEGATIVE
oojireaje,POSITIVE
ọwọ osi,NEGATIVE
apànìyàn,NEGATIVE
ànfàní,POSITIVE
burukuibo,NEGATIVE
amii,POSITIVE
sáàyè,POSITIVE
farabalè,POSITIVE
oni gbana,NEGATIVE
dáná sun,NEGATIVE
bimi ninu,NEGATIVE
òmìrán,POSITIVE
ṣòwò,POSITIVE
donígba aṣọ,POSITIVE
ìjayà,NEGATIVE
àṣẹ,POSITIVE
lọ́tùnún,POSITIVE
ijo ope,POSITIVE
alatako,NEGATIVE
so wọ́ pọ̀,POSITIVE
awuyewuye,NEGATIVE
meremere,POSITIVE
enimaanii,NEGATIVE
sa ladaa,NEGATIVE
òpònú,NEGATIVE
láàyò,POSITIVE
ajiginni,POSITIVE
wuyì,POSITIVE
pẹ̀lẹ́,POSITIVE
já siná,NEGATIVE
aláìlójútì,NEGATIVE
bii ile aadota,NEGATIVE
lélẹ̀,POSITIVE
pàrọ,NEGATIVE
dapata,POSITIVE
tipátipá,NEGATIVE
opẹ́,POSITIVE
gbá ni,NEGATIVE
igbagbo,POSITIVE
ọmọlúwàbí,POSITIVE
sásán,NEGATIVE
egbirin ote,NEGATIVE
ìrànwọ́,POSITIVE
opon ayo,POSITIVE
omo kómo,NEGATIVE
owó so owó pò,POSITIVE
ìjì,NEGATIVE
asọ̀rọ̀dayọ́,POSITIVE
inú ó bí olóko,NEGATIVE
títóbilolúwa,POSITIVE
lẹ́rú,NEGATIVE
aláyàgbàngbà,NEGATIVE
àtọ̀hùnrìnwá,NEGATIVE
lore,POSITIVE
atola,POSITIVE
ara wa lọ́yẹ̀,POSITIVE
alailegbe,POSITIVE
aniku owo,POSITIVE
ìsimi,POSITIVE
ebola,NEGATIVE
niwa,POSITIVE
àjẹbánu,NEGATIVE
afọ̀fungbému,NEGATIVE
gun oke agba,POSITIVE
ògò,POSITIVE
ona la,POSITIVE
lọjọ́ ìbí,POSITIVE
oro rirun,NEGATIVE
pípẹ́,NEGATIVE
omoluabi,POSITIVE
ogboju ole,NEGATIVE
omo,POSITIVE
kanra,NEGATIVE
oníbárà,NEGATIVE
gbèsè,NEGATIVE
oloore,POSITIVE
olúọ̀run,POSITIVE
inú,POSITIVE
àkọ̀tì,NEGATIVE
iba,POSITIVE
àdélébáre,POSITIVE
sun ẹkún,NEGATIVE
jọba,POSITIVE
àdupé,POSITIVE
àṣedànù,NEGATIVE
ma danu,NEGATIVE
ìmọ́tára ẹni,NEGATIVE
osi,NEGATIVE
olódì,NEGATIVE
dídùn dídùn,POSITIVE
iyè,POSITIVE
ó ṣeni láàánú,NEGATIVE
owó,POSITIVE
àìṣòdodo,NEGATIVE
aláìlójútí,NEGATIVE
ọ̀rọ̀ ìṣítí,POSITIVE
iku ojiji,NEGATIVE
sun re ooo,POSITIVE
alèwílèṣe,POSITIVE
ise opoloiwaju,POSITIVE
